TicketID,CreatedDateTime,CreatedDate,CreatedHour,PriorityKey,CategoryKey,TeamKey,AgentKey,Channel,Status,IsOpen,FirstResponseDateTime,ResolvedDateTime,ResolvedDate,ResponseDueDateTime,ResolutionDueDateTime,ResponseMinutes,ResolutionHours,ResponseSLAMet,ResolutionSLAMet,SLAStatus,ReassignmentCount,Reopened,CSATScore
INC1039814,2026-05-07 13:47:27,2026-05-07,13,4,10,3,23,Portal,Closed,0,2026-05-07 15:25:37,2026-05-08 20:32:41,2026-05-08,2026-05-07 21:47:27,2026-05-10 13:47:27,98.2,30.75,1,1,Met,1,0,
INC1039815,2026-05-07 13:48:37,2026-05-07,13,3,4,1,6,Chat,Closed,0,2026-05-07 14:21:31,2026-05-07 18:39:54,2026-05-07,2026-05-07 15:48:37,2026-05-08 13:48:37,32.9,4.85,1,1,Met,0,0,3
INC1039816,2026-05-07 14:03:18,2026-05-07,14,1,10,3,22,Portal,Closed,0,2026-05-07 14:05:11,2026-05-07 15:45:04,2026-05-07,2026-05-07 14:18:18,2026-05-07 18:03:18,1.9,1.7,1,1,Met,1,0,
INC1039817,2026-05-07 14:04:49,2026-05-07,14,3,2,1,14,Email,Closed,0,2026-05-07 15:48:14,2026-05-07 22:14:21,2026-05-07,2026-05-07 16:04:49,2026-05-08 14:04:49,103.4,8.16,1,1,Met,1,0,
INC1039818,2026-05-07 14:12:21,2026-05-07,14,4,3,1,11,Email,Closed,0,2026-05-07 18:39:57,2026-05-09 14:06:32,2026-05-09,2026-05-07 22:12:21,2026-05-10 14:12:21,267.6,47.9,1,1,Met,0,0,5
INC1039819,2026-05-07 14:12:28,2026-05-07,14,4,1,1,8,Chat,Closed,0,2026-05-07 15:16:56,2026-05-08 15:11:19,2026-05-08,2026-05-07 22:12:28,2026-05-10 14:12:28,64.5,24.98,1,1,Met,0,0,4
INC1039820,2026-05-07 14:12:31,2026-05-07,14,4,13,3,24,Portal,Closed,0,2026-05-07 18:46:15,2026-05-07 21:39:00,2026-05-07,2026-05-07 22:12:31,2026-05-10 14:12:31,273.7,7.44,1,1,Met,0,0,
INC1039821,2026-05-07 14:18:44,2026-05-07,14,3,13,3,24,Phone,Closed,0,2026-05-07 14:29:56,2026-05-08 03:09:01,2026-05-08,2026-05-07 16:18:44,2026-05-08 14:18:44,11.2,12.84,1,1,Met,1,0,5
INC1039822,2026-05-07 14:19:21,2026-05-07,14,3,4,1,5,Portal,Closed,0,2026-05-07 15:10:17,2026-05-07 18:23:25,2026-05-07,2026-05-07 16:19:21,2026-05-08 14:19:21,50.9,4.07,1,1,Met,0,0,
INC1039823,2026-05-07 14:21:43,2026-05-07,14,2,2,1,9,Phone,Closed,0,2026-05-07 14:28:08,2026-05-07 16:04:39,2026-05-07,2026-05-07 14:51:43,2026-05-07 22:21:43,6.4,1.72,1,1,Met,0,0,4
INC1039824,2026-05-07 14:23:20,2026-05-07,14,4,1,1,6,Portal,Closed,0,2026-05-07 15:55:26,2026-05-08 14:19:00,2026-05-08,2026-05-07 22:23:20,2026-05-10 14:23:20,92.1,23.93,1,1,Met,1,0,4
INC1039825,2026-05-07 14:26:44,2026-05-07,14,4,11,3,22,Portal,Closed,0,2026-05-07 18:02:34,2026-05-08 15:06:57,2026-05-08,2026-05-07 22:26:44,2026-05-10 14:26:44,215.8,24.67,1,1,Met,0,0,
INC1039826,2026-05-07 14:29:29,2026-05-07,14,3,2,1,2,Portal,Closed,0,2026-05-07 14:45:31,2026-05-07 19:15:47,2026-05-07,2026-05-07 16:29:29,2026-05-08 14:29:29,16.0,4.77,1,1,Met,0,0,5
INC1039827,2026-05-07 14:32:13,2026-05-07,14,4,4,1,9,Email,Closed,0,2026-05-07 16:21:06,2026-05-09 23:18:43,2026-05-09,2026-05-07 22:32:13,2026-05-10 14:32:13,108.9,56.78,1,1,Met,0,0,
INC1039828,2026-05-07 14:35:21,2026-05-07,14,3,14,4,32,Email,Closed,0,2026-05-07 15:07:22,2026-05-07 22:01:22,2026-05-07,2026-05-07 16:35:21,2026-05-08 14:35:21,32.0,7.43,1,1,Met,0,0,
INC1039829,2026-05-07 14:36:32,2026-05-07,14,4,1,1,14,Email,Closed,0,2026-05-07 22:44:29,2026-05-07 22:47:29,2026-05-07,2026-05-07 22:36:32,2026-05-10 14:36:32,488.0,8.18,0,1,Met,0,0,
INC1039830,2026-05-07 14:40:00,2026-05-07,14,4,3,1,3,Portal,Closed,0,2026-05-07 16:24:25,2026-05-08 11:25:04,2026-05-08,2026-05-07 22:40:00,2026-05-10 14:40:00,104.4,20.75,1,1,Met,0,0,
INC1039831,2026-05-07 14:47:00,2026-05-07,14,2,19,6,38,Portal,Closed,0,2026-05-07 14:50:03,2026-05-07 15:54:44,2026-05-07,2026-05-07 15:17:00,2026-05-07 22:47:00,3.1,1.13,1,1,Met,0,0,
INC1039832,2026-05-07 14:48:45,2026-05-07,14,3,1,1,3,Chat,Closed,0,2026-05-07 15:24:01,2026-05-07 21:22:57,2026-05-07,2026-05-07 16:48:45,2026-05-08 14:48:45,35.3,6.57,1,1,Met,0,0,
INC1039833,2026-05-07 14:52:38,2026-05-07,14,3,1,1,11,Chat,Closed,0,2026-05-07 15:17:02,2026-05-07 20:50:38,2026-05-07,2026-05-07 16:52:38,2026-05-08 14:52:38,24.4,5.97,1,1,Met,0,0,
INC1039834,2026-05-07 14:54:39,2026-05-07,14,3,16,4,30,Phone,Closed,0,2026-05-07 15:02:44,2026-05-07 22:51:09,2026-05-07,2026-05-07 16:54:39,2026-05-08 14:54:39,8.1,7.94,1,1,Met,0,0,4
INC1039835,2026-05-07 15:00:06,2026-05-07,15,3,16,4,31,Phone,Closed,0,2026-05-07 15:03:41,2026-05-08 01:59:04,2026-05-08,2026-05-07 17:00:06,2026-05-08 15:00:06,3.6,10.98,1,1,Met,0,0,4
INC1039836,2026-05-07 15:12:36,2026-05-07,15,3,12,3,28,Phone,Closed,0,2026-05-07 15:23:17,2026-05-08 00:37:49,2026-05-08,2026-05-07 17:12:36,2026-05-08 15:12:36,10.7,9.42,1,1,Met,0,0,
INC1039837,2026-05-07 15:14:55,2026-05-07,15,4,11,3,29,Phone,Closed,0,2026-05-07 16:01:40,2026-05-08 12:52:48,2026-05-08,2026-05-07 23:14:55,2026-05-10 15:14:55,46.8,21.63,1,1,Met,0,0,4
INC1039838,2026-05-07 15:15:17,2026-05-07,15,3,10,3,28,Portal,Closed,0,2026-05-07 15:39:48,2026-05-07 23:00:07,2026-05-07,2026-05-07 17:15:17,2026-05-08 15:15:17,24.5,7.75,1,1,Met,0,0,
INC1039839,2026-05-07 15:15:27,2026-05-07,15,4,10,3,26,Email,Closed,0,2026-05-07 19:03:13,2026-05-10 21:54:15,2026-05-10,2026-05-07 23:15:27,2026-05-10 15:15:27,227.8,78.65,1,0,Breached,1,0,
INC1039840,2026-05-07 15:16:07,2026-05-07,15,4,9,2,16,Portal,Closed,0,2026-05-07 18:42:04,2026-05-08 09:43:47,2026-05-08,2026-05-07 23:16:07,2026-05-10 15:16:07,206.0,18.46,1,1,Met,0,0,5
INC1039841,2026-05-07 15:16:20,2026-05-07,15,3,17,5,36,Email,Closed,0,2026-05-07 15:53:49,2026-05-08 12:51:11,2026-05-08,2026-05-07 17:16:20,2026-05-08 15:16:20,37.5,21.58,1,1,Met,0,0,
INC1039842,2026-05-07 15:22:26,2026-05-07,15,3,8,2,18,Email,Closed,0,2026-05-07 16:37:55,2026-05-08 00:52:36,2026-05-08,2026-05-07 17:22:26,2026-05-08 15:22:26,75.5,9.5,1,1,Met,0,0,5
INC1039843,2026-05-07 15:35:04,2026-05-07,15,3,11,3,28,Email,Closed,0,2026-05-07 16:44:30,2026-05-08 04:14:53,2026-05-08,2026-05-07 17:35:04,2026-05-08 15:35:04,69.4,12.66,1,1,Met,1,0,
INC1039844,2026-05-07 15:44:27,2026-05-07,15,3,8,2,20,Portal,Closed,0,2026-05-07 15:58:02,2026-05-08 13:57:27,2026-05-08,2026-05-07 17:44:27,2026-05-08 15:44:27,13.6,22.22,1,1,Met,0,0,
INC1039845,2026-05-07 15:44:28,2026-05-07,15,4,7,2,19,Portal,Closed,0,2026-05-07 17:11:10,2026-05-08 18:17:40,2026-05-08,2026-05-07 23:44:28,2026-05-10 15:44:28,86.7,26.55,1,1,Met,1,0,4
INC1039846,2026-05-07 15:47:55,2026-05-07,15,3,9,2,19,Phone,Closed,0,2026-05-07 16:04:20,2026-05-08 04:53:30,2026-05-08,2026-05-07 17:47:55,2026-05-08 15:47:55,16.4,13.09,1,1,Met,1,0,
INC1039847,2026-05-07 15:49:57,2026-05-07,15,4,6,1,8,Email,Closed,0,2026-05-07 20:02:58,2026-05-09 15:14:45,2026-05-09,2026-05-07 23:49:57,2026-05-10 15:49:57,253.0,47.41,1,1,Met,0,0,5
INC1039848,2026-05-07 15:50:30,2026-05-07,15,3,5,1,7,Portal,Closed,0,2026-05-07 17:21:42,2026-05-08 03:32:21,2026-05-08,2026-05-07 17:50:30,2026-05-08 15:50:30,91.2,11.7,1,1,Met,0,0,
INC1039849,2026-05-07 15:56:14,2026-05-07,15,4,1,1,3,Phone,Closed,0,2026-05-07 17:01:23,2026-05-08 10:51:13,2026-05-08,2026-05-07 23:56:14,2026-05-10 15:56:14,65.2,18.92,1,1,Met,0,0,
INC1039850,2026-05-07 16:13:26,2026-05-07,16,2,8,2,17,Email,Closed,0,2026-05-07 16:17:33,2026-05-07 23:03:14,2026-05-07,2026-05-07 16:43:26,2026-05-08 00:13:26,4.1,6.83,1,1,Met,4,0,
INC1039851,2026-05-07 16:13:38,2026-05-07,16,4,11,3,21,Email,Closed,0,2026-05-07 21:11:20,2026-05-09 09:11:01,2026-05-09,2026-05-08 00:13:38,2026-05-10 16:13:38,297.7,40.96,1,1,Met,0,0,
INC1039852,2026-05-07 16:26:49,2026-05-07,16,2,11,3,22,Phone,Closed,0,2026-05-07 16:28:03,2026-05-07 22:03:29,2026-05-07,2026-05-07 16:56:49,2026-05-08 00:26:49,1.2,5.61,1,1,Met,0,0,4
INC1039853,2026-05-07 16:30:16,2026-05-07,16,3,4,1,6,Portal,Closed,0,2026-05-07 16:52:31,2026-05-07 23:49:08,2026-05-07,2026-05-07 18:30:16,2026-05-08 16:30:16,22.3,7.31,1,1,Met,0,0,
INC1039854,2026-05-07 16:32:01,2026-05-07,16,1,14,4,30,Phone,Closed,0,2026-05-07 16:34:12,2026-05-07 19:14:40,2026-05-07,2026-05-07 16:47:01,2026-05-07 20:32:01,2.2,2.71,1,1,Met,1,0,4
INC1039855,2026-05-07 16:32:55,2026-05-07,16,4,3,1,10,Chat,Closed,0,2026-05-07 18:28:21,2026-05-08 13:53:21,2026-05-08,2026-05-08 00:32:55,2026-05-10 16:32:55,115.4,21.34,1,1,Met,0,0,
INC1039856,2026-05-07 16:37:20,2026-05-07,16,4,4,1,11,Portal,Closed,0,2026-05-08 01:15:19,2026-05-08 07:12:22,2026-05-08,2026-05-08 00:37:20,2026-05-10 16:37:20,518.0,14.58,0,1,Met,0,1,
INC1039857,2026-05-07 16:40:21,2026-05-07,16,3,11,3,23,Portal,Closed,0,2026-05-07 17:32:05,2026-05-08 15:55:17,2026-05-08,2026-05-07 18:40:21,2026-05-08 16:40:21,51.7,23.25,1,1,Met,2,0,
INC1039858,2026-05-07 16:42:47,2026-05-07,16,3,2,1,3,Email,Closed,0,2026-05-07 18:10:55,2026-05-08 03:05:23,2026-05-08,2026-05-07 18:42:47,2026-05-08 16:42:47,88.1,10.38,1,1,Met,0,0,
INC1039859,2026-05-07 16:48:28,2026-05-07,16,3,1,1,11,Email,Closed,0,2026-05-07 17:17:52,2026-05-07 18:17:20,2026-05-07,2026-05-07 18:48:28,2026-05-08 16:48:28,29.4,1.48,1,1,Met,0,0,
INC1039860,2026-05-07 16:51:41,2026-05-07,16,3,12,3,22,Portal,Closed,0,2026-05-07 17:41:05,2026-05-07 21:14:34,2026-05-07,2026-05-07 18:51:41,2026-05-08 16:51:41,49.4,4.38,1,1,Met,0,0,5
INC1039861,2026-05-07 16:52:41,2026-05-07,16,4,2,1,7,Phone,Closed,0,2026-05-07 17:49:41,2026-05-09 05:44:09,2026-05-09,2026-05-08 00:52:41,2026-05-10 16:52:41,57.0,36.86,1,1,Met,1,0,4
INC1039862,2026-05-07 17:02:54,2026-05-07,17,4,6,1,8,Portal,Closed,0,2026-05-07 18:57:41,2026-05-08 05:19:06,2026-05-08,2026-05-08 01:02:54,2026-05-10 17:02:54,114.8,12.27,1,1,Met,0,0,
INC1039863,2026-05-07 17:05:06,2026-05-07,17,2,7,2,17,Portal,Closed,0,2026-05-07 17:10:37,2026-05-08 01:10:35,2026-05-08,2026-05-07 17:35:06,2026-05-08 01:05:06,5.5,8.09,1,0,Breached,2,0,
INC1039864,2026-05-07 17:10:23,2026-05-07,17,2,10,3,25,Portal,Closed,0,2026-05-07 17:14:24,2026-05-07 22:37:53,2026-05-07,2026-05-07 17:40:23,2026-05-08 01:10:23,4.0,5.46,1,1,Met,0,0,4
INC1039865,2026-05-07 17:11:47,2026-05-07,17,4,6,1,13,Portal,Closed,0,2026-05-07 20:29:04,2026-05-09 17:44:41,2026-05-09,2026-05-08 01:11:47,2026-05-10 17:11:47,197.3,48.55,1,1,Met,1,0,
INC1039866,2026-05-07 17:24:17,2026-05-07,17,3,3,1,9,Chat,Closed,0,2026-05-07 17:39:18,2026-05-08 09:17:21,2026-05-08,2026-05-07 19:24:17,2026-05-08 17:24:17,15.0,15.88,1,1,Met,0,0,
INC1039867,2026-05-07 17:25:58,2026-05-07,17,3,12,3,24,Phone,Closed,0,2026-05-07 17:54:35,2026-05-08 12:03:48,2026-05-08,2026-05-07 19:25:58,2026-05-08 17:25:58,28.6,18.63,1,1,Met,0,0,
INC1039868,2026-05-07 17:33:06,2026-05-07,17,3,3,1,5,Email,Closed,0,2026-05-07 17:58:55,2026-05-07 21:56:34,2026-05-07,2026-05-07 19:33:06,2026-05-08 17:33:06,25.8,4.39,1,1,Met,0,0,
INC1039869,2026-05-07 17:43:23,2026-05-07,17,3,7,2,18,Email,Closed,0,2026-05-07 18:30:29,2026-05-08 07:53:39,2026-05-08,2026-05-07 19:43:23,2026-05-08 17:43:23,47.1,14.17,1,1,Met,1,0,
INC1039870,2026-05-07 17:45:30,2026-05-07,17,4,1,1,7,Phone,Closed,0,2026-05-07 19:25:26,2026-05-08 04:57:09,2026-05-08,2026-05-08 01:45:30,2026-05-10 17:45:30,99.9,11.19,1,1,Met,0,0,
INC1039871,2026-05-07 17:51:15,2026-05-07,17,3,2,1,12,Portal,Closed,0,2026-05-07 18:15:07,2026-05-08 04:00:26,2026-05-08,2026-05-07 19:51:15,2026-05-08 17:51:15,23.9,10.15,1,1,Met,1,0,4
INC1039872,2026-05-07 17:52:59,2026-05-07,17,4,2,1,2,Portal,Closed,0,2026-05-08 01:30:39,2026-05-08 01:33:39,2026-05-08,2026-05-08 01:52:59,2026-05-10 17:52:59,457.7,7.68,1,1,Met,0,0,
INC1039873,2026-05-07 17:56:01,2026-05-07,17,4,6,1,10,Portal,Closed,0,2026-05-08 01:33:35,2026-05-12 17:28:29,2026-05-12,2026-05-08 01:56:01,2026-05-10 17:56:01,457.6,119.54,1,0,Breached,0,0,
INC1039874,2026-05-07 17:57:56,2026-05-07,17,3,5,1,14,Chat,Closed,0,2026-05-07 18:28:21,2026-05-08 04:19:19,2026-05-08,2026-05-07 19:57:56,2026-05-08 17:57:56,30.4,10.36,1,1,Met,0,0,4
INC1039875,2026-05-07 17:57:57,2026-05-07,17,3,2,1,14,Email,Closed,0,2026-05-07 18:36:47,2026-05-07 19:24:31,2026-05-07,2026-05-07 19:57:57,2026-05-08 17:57:57,38.8,1.44,1,1,Met,0,0,
INC1039876,2026-05-07 18:01:55,2026-05-07,18,4,13,3,24,Email,Closed,0,2026-05-07 20:23:46,2026-05-10 04:49:49,2026-05-10,2026-05-08 02:01:55,2026-05-10 18:01:55,141.9,58.8,1,1,Met,2,0,
INC1039877,2026-05-07 18:02:27,2026-05-07,18,2,7,2,18,Chat,Closed,0,2026-05-07 18:05:31,2026-05-07 22:13:19,2026-05-07,2026-05-07 18:32:27,2026-05-08 02:02:27,3.1,4.18,1,1,Met,1,0,
INC1039878,2026-05-07 18:04:38,2026-05-07,18,3,12,3,21,Portal,Closed,0,2026-05-07 20:14:24,2026-05-08 16:42:29,2026-05-08,2026-05-07 20:04:38,2026-05-08 18:04:38,129.8,22.63,0,1,Met,0,0,
INC1039879,2026-05-07 18:14:32,2026-05-07,18,3,10,3,22,Phone,Closed,0,2026-05-07 18:20:31,2026-05-08 04:20:39,2026-05-08,2026-05-07 20:14:32,2026-05-08 18:14:32,6.0,10.1,1,1,Met,1,0,4
INC1039880,2026-05-07 18:19:47,2026-05-07,18,4,1,1,6,Portal,Closed,0,2026-05-07 20:38:57,2026-05-09 02:53:55,2026-05-09,2026-05-08 02:19:47,2026-05-10 18:19:47,139.2,32.57,1,1,Met,1,0,5
INC1039881,2026-05-07 18:41:19,2026-05-07,18,3,10,3,29,Phone,Closed,0,2026-05-07 19:13:54,2026-05-08 00:01:55,2026-05-08,2026-05-07 20:41:19,2026-05-08 18:41:19,32.6,5.34,1,1,Met,0,1,4
INC1039882,2026-05-07 18:47:38,2026-05-07,18,4,3,1,3,Phone,Closed,0,2026-05-07 19:38:17,2026-05-08 20:39:45,2026-05-08,2026-05-08 02:47:38,2026-05-10 18:47:38,50.7,25.87,1,1,Met,0,0,4
INC1039883,2026-05-07 18:47:55,2026-05-07,18,3,4,1,5,Phone,Closed,0,2026-05-07 18:55:05,2026-05-08 21:02:18,2026-05-08,2026-05-07 20:47:55,2026-05-08 18:47:55,7.2,26.24,1,0,Breached,0,0,
INC1039884,2026-05-07 18:49:18,2026-05-07,18,4,14,4,34,Portal,Closed,0,2026-05-07 22:04:09,2026-05-16 19:26:08,2026-05-16,2026-05-08 02:49:18,2026-05-10 18:49:18,194.9,216.61,1,0,Breached,1,1,
INC1039885,2026-05-07 19:12:30,2026-05-07,19,3,11,3,22,Phone,Closed,0,2026-05-07 19:27:31,2026-05-07 23:44:09,2026-05-07,2026-05-07 21:12:30,2026-05-08 19:12:30,15.0,4.53,1,1,Met,0,0,5
INC1039886,2026-05-07 19:15:45,2026-05-07,19,3,8,2,20,Portal,Closed,0,2026-05-07 19:53:27,2026-05-08 00:32:25,2026-05-08,2026-05-07 21:15:45,2026-05-08 19:15:45,37.7,5.28,1,1,Met,0,1,
INC1039887,2026-05-07 19:38:19,2026-05-07,19,4,2,1,12,Phone,Closed,0,2026-05-07 20:39:54,2026-05-08 02:10:16,2026-05-08,2026-05-08 03:38:19,2026-05-10 19:38:19,61.6,6.53,1,1,Met,0,0,
INC1039888,2026-05-07 19:42:02,2026-05-07,19,3,1,1,6,Phone,Closed,0,2026-05-07 20:32:21,2026-05-08 12:06:35,2026-05-08,2026-05-07 21:42:02,2026-05-08 19:42:02,50.3,16.41,1,1,Met,0,0,
INC1039889,2026-05-07 19:42:48,2026-05-07,19,2,7,2,16,Phone,Closed,0,2026-05-07 19:48:04,2026-05-08 15:06:27,2026-05-08,2026-05-07 20:12:48,2026-05-08 03:42:48,5.3,19.39,1,0,Breached,6,0,
INC1039890,2026-05-07 19:42:52,2026-05-07,19,4,4,1,7,Portal,Closed,0,2026-05-07 23:44:48,2026-05-08 05:10:37,2026-05-08,2026-05-08 03:42:52,2026-05-10 19:42:52,241.9,9.46,1,1,Met,0,0,3
INC1039891,2026-05-07 20:34:33,2026-05-07,20,3,13,3,26,Phone,Closed,0,2026-05-08 08:46:30,2026-05-08 14:55:04,2026-05-08,2026-05-07 22:34:33,2026-05-08 20:34:33,732.0,18.34,0,1,Met,2,0,
INC1039892,2026-05-07 20:36:11,2026-05-07,20,4,2,1,5,Chat,Closed,0,2026-05-08 09:11:26,2026-05-20 02:42:32,2026-05-20,2026-05-08 04:36:11,2026-05-10 20:36:11,755.3,294.11,0,0,Breached,0,0,
INC1039893,2026-05-07 20:40:21,2026-05-07,20,3,4,1,12,Portal,Closed,0,2026-05-08 08:51:55,2026-05-09 07:48:00,2026-05-09,2026-05-07 22:40:21,2026-05-08 20:40:21,731.6,35.13,0,0,Breached,0,0,3
INC1039894,2026-05-07 20:44:04,2026-05-07,20,4,10,3,29,Chat,Closed,0,2026-05-08 09:34:22,2026-05-09 18:09:12,2026-05-09,2026-05-08 04:44:04,2026-05-10 20:44:04,770.3,45.42,0,1,Met,1,0,5
INC1039895,2026-05-07 21:24:04,2026-05-07,21,4,17,5,36,Portal,Closed,0,2026-05-08 09:18:01,2026-05-08 09:21:01,2026-05-08,2026-05-08 05:24:04,2026-05-10 21:24:04,714.0,11.95,0,1,Met,0,1,4
INC1039896,2026-05-07 21:59:25,2026-05-07,21,4,1,1,2,Portal,Closed,0,2026-05-08 10:14:34,2026-05-08 10:17:34,2026-05-08,2026-05-08 05:59:25,2026-05-10 21:59:25,735.2,12.3,0,1,Met,0,0,5
INC1039897,2026-05-07 22:43:52,2026-05-07,22,4,14,4,31,Phone,Closed,0,2026-05-08 08:45:20,2026-05-08 16:19:56,2026-05-08,2026-05-08 06:43:52,2026-05-10 22:43:52,601.5,17.6,0,1,Met,0,0,5
INC1039898,2026-05-07 22:54:08,2026-05-07,22,3,12,3,24,Portal,Closed,0,2026-05-08 08:46:18,2026-05-08 08:49:18,2026-05-08,2026-05-08 00:54:08,2026-05-08 22:54:08,592.2,9.92,0,1,Met,0,0,5
INC1039899,2026-05-07 23:17:01,2026-05-07,23,2,10,3,26,Portal,Closed,0,2026-05-07 23:23:37,2026-05-08 02:36:00,2026-05-08,2026-05-07 23:47:01,2026-05-08 07:17:01,6.6,3.32,1,1,Met,1,0,
INC1039900,2026-05-07 23:28:18,2026-05-07,23,4,2,1,10,Phone,Closed,0,2026-05-08 08:45:58,2026-05-08 12:12:04,2026-05-08,2026-05-08 07:28:18,2026-05-10 23:28:18,557.7,12.73,0,1,Met,0,0,
INC1039901,2026-05-07 23:44:35,2026-05-07,23,3,7,2,17,Portal,Closed,0,2026-05-08 08:52:09,2026-05-08 13:39:13,2026-05-08,2026-05-08 01:44:35,2026-05-08 23:44:35,547.6,13.91,0,1,Met,1,0,3
INC1039902,2026-05-07 23:59:22,2026-05-07,23,2,10,3,24,Portal,Closed,0,2026-05-08 00:03:17,2026-05-08 03:51:54,2026-05-08,2026-05-08 00:29:22,2026-05-08 07:59:22,3.9,3.88,1,1,Met,1,0,5
INC1039903,2026-05-08 00:29:35,2026-05-08,0,4,1,1,11,Email,Closed,0,2026-05-08 10:14:24,2026-05-09 12:05:13,2026-05-09,2026-05-08 08:29:35,2026-05-11 00:29:35,584.8,35.59,0,1,Met,1,0,3
INC1039904,2026-05-08 00:40:15,2026-05-08,0,4,12,3,26,Email,Closed,0,2026-05-08 10:40:38,2026-05-08 13:30:07,2026-05-08,2026-05-08 08:40:15,2026-05-11 00:40:15,600.4,12.83,0,1,Met,0,0,
INC1039905,2026-05-08 00:44:10,2026-05-08,0,2,19,6,38,Chat,Closed,0,2026-05-08 01:01:46,2026-05-08 05:19:01,2026-05-08,2026-05-08 01:14:10,2026-05-08 08:44:10,17.6,4.58,1,1,Met,0,0,
INC1039906,2026-05-08 03:08:42,2026-05-08,3,3,10,3,29,Email,Closed,0,2026-05-08 09:45:53,2026-05-09 03:30:20,2026-05-09,2026-05-08 05:08:42,2026-05-09 03:08:42,397.2,24.36,0,0,Breached,0,0,
INC1039907,2026-05-08 03:41:21,2026-05-08,3,3,5,1,8,Portal,Closed,0,2026-05-08 08:33:47,2026-05-08 15:09:57,2026-05-08,2026-05-08 05:41:21,2026-05-09 03:41:21,292.4,11.48,0,1,Met,0,0,
INC1039908,2026-05-08 03:43:59,2026-05-08,3,3,12,3,23,Phone,Closed,0,2026-05-08 08:45:16,2026-05-08 08:48:16,2026-05-08,2026-05-08 05:43:59,2026-05-09 03:43:59,301.3,5.07,0,1,Met,0,0,
INC1039909,2026-05-08 04:26:28,2026-05-08,4,3,7,2,16,Email,Closed,0,2026-05-08 08:35:51,2026-05-09 03:38:19,2026-05-09,2026-05-08 06:26:28,2026-05-09 04:26:28,249.4,23.2,0,1,Met,2,0,3
INC1039910,2026-05-08 05:43:00,2026-05-08,5,2,9,2,20,Phone,Closed,0,2026-05-08 05:44:51,2026-05-08 14:16:13,2026-05-08,2026-05-08 06:13:00,2026-05-08 13:43:00,1.9,8.55,1,0,Breached,2,0,
INC1039911,2026-05-08 05:55:13,2026-05-08,5,3,1,1,2,Portal,Closed,0,2026-05-08 08:52:34,2026-05-08 09:48:32,2026-05-08,2026-05-08 07:55:13,2026-05-09 05:55:13,177.4,3.89,0,1,Met,0,0,5
INC1039912,2026-05-08 07:06:20,2026-05-08,7,3,7,2,15,Portal,Closed,0,2026-05-08 08:47:23,2026-05-08 11:16:33,2026-05-08,2026-05-08 09:06:20,2026-05-09 07:06:20,101.1,4.17,1,1,Met,0,0,4
INC1039913,2026-05-08 07:29:44,2026-05-08,7,2,20,6,39,Portal,Closed,0,2026-05-08 07:36:26,2026-05-08 10:11:14,2026-05-08,2026-05-08 07:59:44,2026-05-08 15:29:44,6.7,2.69,1,1,Met,0,0,4
INC1039914,2026-05-08 07:49:23,2026-05-08,7,3,2,1,5,Portal,Closed,0,2026-05-08 08:42:47,2026-05-08 19:23:13,2026-05-08,2026-05-08 09:49:23,2026-05-09 07:49:23,53.4,11.56,1,1,Met,1,0,
INC1039915,2026-05-08 08:06:06,2026-05-08,8,4,13,3,25,Portal,Closed,0,2026-05-08 09:46:36,2026-05-08 21:40:24,2026-05-08,2026-05-08 16:06:06,2026-05-11 08:06:06,100.5,13.57,1,1,Met,0,0,
INC1039916,2026-05-08 08:06:45,2026-05-08,8,2,5,1,9,Phone,Closed,0,2026-05-08 08:10:37,2026-05-08 08:42:31,2026-05-08,2026-05-08 08:36:45,2026-05-08 16:06:45,3.9,0.6,1,1,Met,0,0,4
INC1039917,2026-05-08 08:20:05,2026-05-08,8,4,3,1,6,Portal,Closed,0,2026-05-08 09:42:54,2026-05-09 12:21:21,2026-05-09,2026-05-08 16:20:05,2026-05-11 08:20:05,82.8,28.02,1,1,Met,1,0,5
INC1039918,2026-05-08 08:23:22,2026-05-08,8,3,17,5,36,Portal,Closed,0,2026-05-08 08:41:20,2026-05-08 20:53:46,2026-05-08,2026-05-08 10:23:22,2026-05-09 08:23:22,18.0,12.51,1,1,Met,0,0,
INC1039919,2026-05-08 08:27:08,2026-05-08,8,2,7,2,15,Email,Closed,0,2026-05-08 08:43:20,2026-05-08 10:38:29,2026-05-08,2026-05-08 08:57:08,2026-05-08 16:27:08,16.2,2.19,1,1,Met,0,0,
INC1039920,2026-05-08 08:27:49,2026-05-08,8,3,20,6,39,Chat,Closed,0,2026-05-08 08:46:01,2026-05-10 08:34:45,2026-05-10,2026-05-08 10:27:49,2026-05-09 08:27:49,18.2,48.12,1,0,Breached,0,0,
INC1039921,2026-05-08 08:29:00,2026-05-08,8,1,9,2,18,Phone,Closed,0,2026-05-08 08:32:08,2026-05-08 08:56:32,2026-05-08,2026-05-08 08:44:00,2026-05-08 12:29:00,3.1,0.46,1,1,Met,0,0,
INC1039922,2026-05-08 08:29:05,2026-05-08,8,4,6,1,2,Phone,Closed,0,2026-05-08 10:20:53,2026-05-08 13:12:08,2026-05-08,2026-05-08 16:29:05,2026-05-11 08:29:05,111.8,4.72,1,1,Met,0,0,
INC1039923,2026-05-08 08:32:24,2026-05-08,8,4,3,1,13,Portal,Closed,0,2026-05-08 12:22:17,2026-05-11 09:10:19,2026-05-11,2026-05-08 16:32:24,2026-05-11 08:32:24,229.9,72.63,1,0,Breached,1,0,
